FIPS,State,County,Recreational Facilities/100 People 2012,Fast Food Restaurants/1000 people 2012,Percent Obese Adults (per state) 2013,Percent Obese Adults (per county) 2010,Median Household Income 2010,Grocery Stores per 1000 people 2012
29075,MO,Gentry,0.1475579165,0.295115833,30.4,33.3,35755,0.295115833
29077,MO,Greene,0.1175942357,0.9336269626,30.4,29.4,38059,0.1532288526
29079,MO,Grundy,0,0.3869220352,30.4,32.5,35017,0.3869220352
29081,MO,Harrison,0.1145737855,0.9165902841,30.4,31.5,34324,0.3437213566
29083,MO,Henry,0.090281226,0.6771091951,30.4,33.1,37016,0.090281226
29085,MO,Hickory,0.1064849324,0.2129698648,30.4,33.3,27957,0.2129698648
29087,MO,Holt,0.2148227712,0.8592910849,30.4,29.6,39141,0.2148227712
29089,MO,Howard,0,0.1966761727,30.4,31.6,39383,0.295014259
29091,MO,Howell,0.1476777671,0.6891629132,30.4,29.3,33211,0.2461296119
29093,MO,Iron,0.1927896665,0.1927896665,30.4,30.9,33059,0.3855793329
29095,MO,Jackson,0.0826718356,0.748475369,30.4,32,44620,0.1623911057
29097,MO,Jasper,0.0694094987,0.8329139843,30.4,32.6,37565,0.1127904354
29099,MO,Jefferson,0.0726582474,0.5721836982,30.4,35.1,52841,0.1089873711
29101,MO,Johnson,0.0367667335,0.6434178355,30.4,32.5,43327,0.0919168336
29103,MO,Knox,0.489955904,0,30.4,32.9,33076,0.244977952
29105,MO,Laclede,0.0847050851,0.677640681,30.4,31.9,35688,0.1129401135
29107,MO,Lafayette,0.0302297461,0.6650544135,30.4,31.1,45621,0.2418379686
29109,MO,Lawrence,0.051992617,0.3639483193,30.4,30,38800,0.1819741597
29111,MO,Lewis,0.1965795164,0.0982897582,30.4,34.4,36501,0.1965795164
29113,MO,Lincoln,0.0562282116,0.3748547438,30.4,36.5,50307,0.0937136859
29115,MO,Linn,0.0801025312,0.5607177187,30.4,35.4,35323,0.2403075937
29117,MO,Livingston,0,0.465518388,30.4,28.1,39821,0.1995078806
29119,MO,McDonald,0,0.21856968,30.4,31.7,33352,0.21856968
29121,MO,Macon,0.2568548128,0.4494959224,30.4,30.9,37130,0.2568548128
29123,MO,Madison,0.0803341902,0.5623393316,30.4,36,33841,0.1606683805
29125,MO,Maries,0,0.2218770801,30.4,30.8,38877,0.2218770801
29127,MO,Marion,0.1391546356,0.7305618368,30.4,28.3,39975,0.2435206123
29129,MO,Mercer,0.2681684098,0.2681684098,30.4,32.4,35184,0.5363368195
29131,MO,Miller,0.0805899182,0.6447193456,30.4,34.9,34266,0.2820647137
29133,MO,Mississippi,0.1396453009,0.4887585533,30.4,33.6,30252,0.3491132523
29135,MO,Moniteau,0.128,0.576,30.4,31.3,44475,0.192
29137,MO,Monroe,0.114902907,0.3447087211,30.4,32.1,36950,0.2298058141
29139,MO,Montgomery,0.0833611204,0.5001667222,30.4,31.2,38145,0.2500833611
29141,MO,Morgan,0.0994184023,0.5468012129,30.4,28.5,34374,0.4473828106
29143,MO,New Madrid,0,0.5949805279,30.4,33.2,32921,0.3245348334
29145,MO,Newton,0.0677174152,0.4570925528,30.4,32.2,40955,0.084646769
29147,MO,Nodaway,0.0427003715,0.6832059439,30.4,30.3,39823,0.0427003715
29149,MO,Oregon,0,0.2728016732,30.4,32.3,27646,0.3637355642
29151,MO,Osage,0,0.2164814548,30.4,29.2,49058,0.2886419397
29153,MO,Ozark,0,0.2083116342,30.4,29.3,28709,0.3124674513
29155,MO,Pemiscot,0,0.331290376,30.4,35.4,28152,0.3865054387
29157,MO,Perry,0,0.6835629404,30.4,32.7,43200,0.1577452939
29159,MO,Pettis,0.0945201919,0.6380112952,30.4,32.4,36882,0.1654103358
29161,MO,Phelps,0.0889145753,0.7335452464,30.4,32.7,39765,0.1778291506
29163,MO,Pike,0.0538647994,0.4309183948,30.4,33.1,37169,0.1615943981
29165,MO,Platte,0.152084646,0.5974753949,30.4,29.2,67791,0.119495079
29167,MO,Polk,0,0.5480865332,30.4,34,34837,0.0967211529
29169,MO,Pulaski,0.1126570157,0.4506280629,30.4,34.4,48374,0.1126570157
29171,MO,Putnam,0,0.202798621,30.4,29.5,32643,0.4055972419
29173,MO,Ralls,0,0.1946093218,30.4,32.3,43763,0.2919139827
29175,MO,Randolph,0.1184366364,0.592183182,30.4,34.3,37537,0.1184366364
29177,MO,Ray,0.0867152272,0.3035032952,30.4,31.3,50278,0.0867152272
29179,MO,Reynolds,0,0.1499925004,30.4,34.8,29819,0.2999850007
29181,MO,Ripley,0,0.4274722143,30.4,33.8,29213,0.2137361072
29183,MO,St. Charles,0.1220617035,0.7594950443,30.4,30.6,65281,0.1166367389
29185,MO,St. Clair,0,0.2111040743,30.4,33.6,30998,0.5277601858
29186,MO,Ste. Genevieve,0,0.3945885006,30.4,28.6,48031,0.1691093574
29187,MO,St. Francois,0.0303411866,0.7281884795,30.4,32,35630,0.2123883065
29189,MO,St. Louis,0.1309426471,0.8256383704,30.4,28.3,55290,0.1869181299
29195,MO,Saline,0.1285402117,0.5141608467,30.4,33.8,37537,0.2142336861
29197,MO,Schuyler,0,0.2288329519,30.4,30.9,31978,0.6864988558
29199,MO,Scotland,0.2050440845,0.410088169,30.4,35.5,36272,0.410088169
29201,MO,Scott,0.0510999259,0.4087994072,30.4,32.3,37457,0.2810495925
29203,MO,Shannon,0,0.120221207,30.4,36.6,26600,0.240442414
29205,MO,Shelby,0.1604106513,0.1604106513,30.4,31.7,37829,0.3208213025
29207,MO,Stoddard,0.1006880349,0.5370028528,30.4,32.9,35994,0.2349387481
29209,MO,Stone,0.0950329448,0.4118094273,30.4,30.9,37788,0.1900658895
29211,MO,Sullivan,0,0.3055300947,30.4,30.2,33932,0.4582951421
29213,MO,Taney,0.1510688118,1.1141324873,30.4,31.3,34281,0.2077196163
29215,MO,Texas,0.0387446726,0.5424254165,30.4,33.8,32076,0.2324680356
29217,MO,Vernon,0.0963948332,0.5783689994,30.4,30.6,34985,0.0963948332
29219,MO,Warren,0.0915946631,0.6106310872,30.4,31.4,49157,0.1831893262
29221,MO,Washington,0.0796971508,0.3187886033,30.4,32.6,32823,0.0796971508
29223,MO,Wayne,0,0.447694374,30.4,27.6,28626,0.373078645
29225,MO,Webster,0.0825286787,0.4126433936,30.4,32.2,42966,0.1650573574
29227,MO,Worth,0,0.481000481,30.4,29.8,34246,0.481000481
29229,MO,Wright,0.1073594933,0.4294379731,30.4,34.7,29608,0.2147189865
29510,MO,St. Louis,0.1225752109,0.9145996505,30.4,32.9,32767,0.3551538162
30001,MT,Beaverhead,0.1069976461,0.7489835224,24.6,24.6,35952,0.3209929382
30003,MT,Big Horn,0,0.2296914478,24.6,35.3,34507,0.3828190797
30005,MT,Blaine,0,0.5985335927,24.6,33.5,31724,0.5985335927
30007,MT,Broadwater,0,0.5211952745,24.6,29.5,40730,0.1737317582
30009,MT,Carbon,0,0.7899674138,24.6,25.4,42256,0.3949837069
30011,MT,Carter,0,0,24.6,23.9,34240,0.849617672
30013,MT,Cascade,0.122364573,0.8565520111,24.6,26.8,41827,0.1346010303
30015,MT,Chouteau,0.1693766938,0.1693766938,24.6,29.1,38434,0.3387533875
30017,MT,Custer,0.0841184388,0.6729475101,24.6,24.2,39469,0.2523553163
30019,MT,Daniels,0,1.1198208287,24.6,24.4,39453,1.1198208287
30021,MT,Dawson,0.1081197967,0.4324791869,24.6,26.6,44548,0.2162395935
30023,MT,Deer Lodge,0.216755175,0.3251327625,24.6,27.4,36135,0.3251327625
30025,MT,Fallon,0,1.3227513228,24.6,24.5,48347,0.3306878307
30027,MT,Fergus,0.2623524268,0.6121556624,24.6,24.7,37669,0.6121556624
30029,MT,Flathead,0.1636964849,0.8403086224,24.6,21,42278,0.1636964849
30031,MT,Gallatin,0.1943550651,0.9717753255,24.6,17.5,49354,0.2051525687
30033,MT,Garfield,0,0,24.6,24.3,36638,0.7930214116
30035,MT,Glacier,0,0.6564072642,24.6,31.5,32460,0.3646707024
30037,MT,Golden Valley,0,0,24.6,28.6,33265,0
30039,MT,Granite,0,0.6432936636,24.6,20.9,36448,0.9649404953
30041,MT,Hill,0.1833068557,0.9165342784,24.6,32.7,39678,0.0611022852
30043,MT,Jefferson,0,0.350846417,24.6,20.1,58241,0.2631348127
30045,MT,Judith Basin,0,0,24.6,25.5,35631,0.9881422925
30047,MT,Lake,0.068998827,0.6209894432,24.6,27.3,35558,0.2759953081
30049,MT,Lewis and Clark,0.1387261853,0.6936309267,24.6,23.8,50889,0.1541402059
30051,MT,Liberty,0.4180602007,0,24.6,27.1,31851,0.4180602007
30053,MT,Lincoln,0.0513057309,0.4617515777,24.6,26.2,33908,0.4104458468
30055,MT,McCone,0,1.1757789536,24.6,25,39062,0.5878894768
30057,MT,Madison,0.3879477564,0.2586318376,24.6,22.7,42174,0.6465795939
30059,MT,Meagher,0,1.0395010395,24.6,25.6,29026,1.0395010395
30061,MT,Mineral,0,0.2399808015,24.6,29.7,33333,0.7199424046
30063,MT,Missoula,0.1261522658,0.8019679753,24.6,20.5,44084,0.1712066464
30065,MT,Musselshell,0,0.4287245445,24.6,24,36188,0.4287245445
30067,MT,Park,0.1284769063,0.7708614377,24.6,22.7,37835,0.2569538126
30069,MT,Petroleum,0,0,24.6,24.4,29656,1.9569471624
30071,MT,Phillips,0,0.484496124,24.6,26.6,36144,0.484496124
30073,MT,Pondera,0,0.4866180049,24.6,29,35091,0.3244120032
30075,MT,Powder River,0,1.7016449234,24.6,25.1,36550,1.134429949
30077,MT,Powell,0.1409244645,0.281848929,24.6,25.2,36872,0.281848929
30079,MT,Prairie,0,0,24.6,26.9,32963,0.8643042351
30081,MT,Ravalli,0.1477213974,0.4677844252,24.6,20.9,39409,0.270822562
30083,MT,Richland,0.092506938,0.8325624422,24.6,30.9,49444,0.2775208141
30085,MT,Roosevelt,0,0.6406149904,24.6,35.8,35141,0.6406149904
30087,MT,Rosebud,0,0.5321413367,24.6,32.7,44683,0.5321413367
30089,MT,Sanders,0.087657784,0.262973352,24.6,26.6,30710,0.8765778401
30091,MT,Sheridan,0,0.5586592179,24.6,27.5,40974,0.5586592179
30093,MT,Silver Bow,0.1453361625,0.9882859053,24.6,27.4,37851,0.2034706276
30095,MT,Stillwater,0.108754758,0.3262642741,24.6,25.2,51830,0.3262642741
30097,MT,Sweet Grass,0.2773925104,0,24.6,21.8,41211,0.2773925104
30099,MT,Teton,0.3304146704,0,24.6,24.2,39076,0.3304146704
30101,MT,Toole,0,0.1915708812,24.6,28.7,44175,0.5747126437
30103,MT,Treasure,0,0,24.6,24.8,39931,0
30105,MT,Valley,0,1.199200533,24.6,27.4,40522,0.399733511
30107,MT,Wheatland,0,0,24.6,24.5,29187,0.4752851711
30109,MT,Wibaux,0,0.9460737938,24.6,28.3,37508,0.9460737938
30111,MT,Yellowstone,0.1448492909,0.8295913933,24.6,27.1,48059,0.1119289975
31001,NE,Adams,0.190724435,0.9536221749,29.6,28.9,45149,0.190724435
31003,NE,Antelope,0,0.4583651642,29.6,28.1,40652,0.6111535523
31005,NE,Arthur,0,0,29.6,29.3,34804,2.0576131687
31007,NE,Banner,0,0,29.6,33.1,37151,0
31009,NE,Blaine,0,0,29.6,31.3,31119,0
31011,NE,Boone,0,0.1846040244,29.6,27.9,42265,0.7384160975
31013,NE,Box Butte,0.0883626403,0.4418132014,29.6,32.2,47640,0.3534505611
31015,NE,Boyd,0,0,29.6,30.9,34564,0.9737098345
31017,NE,Brown,0.3307972213,0,29.6,31.7,34659,0.9923916639
31019,NE,Buffalo,0.084276173,0.8638307734,29.6,30.1,45307,0.1474833028
31021,NE,Burt,0.1501726986,0.3003453972,29.6,31.4,44360,0.3003453972
31023,NE,Butler,0.3616636528,0.2411091019,29.6,27.8,47490,0.2411091019
31025,NE,Cass,0.0397883261,0.5172482394,29.6,31.8,59392,0.1989416305
31027,NE,Cedar,0.1143379831,0.1143379831,29.6,28.1,43923,0.4573519323
31029,NE,Chase,0,0.2460629921,29.6,26.7,43271,0.7381889764
31031,NE,Cherry,0.3492229789,0.5238344683,29.6,27,38977,0.3492229789
31033,NE,Cheyenne,0,0.6952721494,29.6,28.4,49417,0.2979737783
31035,NE,Clay,0,0,29.6,34.7,46199,0.9358914366
31037,NE,Colfax,0,0.2816108139,29.6,33.9,45039,0.5632216277
31039,NE,Cuming,0,0.5511463845,29.6,29.8,45234,0.3306878307
31041,NE,Custer,0,0.2793296089,29.6,31.7,39801,0.4655493482
31043,NE,Dakota,0.0956114351,0.6692800459,29.6,33.7,43351,0.2390285878
31045,NE,Dawes,0,0.8741258741,29.6,29.8,36333,0.2185314685
31047,NE,Dawson,0.1651527663,0.7018992568,29.6,32.2,43899,0.1651527663
31049,NE,Deuel,0,0,29.6,27.5,40325,0.5070993915
31051,NE,Dixon,0,0,29.6,32.5,43505,0.5069280162
31053,NE,Dodge,0.0274521646,0.7961127735,29.6,29.8,41435,0.1921651522
31055,NE,Douglas,0.1336432854,0.7284500202,29.6,28.4,50270,0.1901122792
31057,NE,Dundy,0,0.4948045522,29.6,30.1,37071,0
31059,NE,Fillmore,0,0.3465603881,29.6,29.2,47551,0.6931207763
31061,NE,Franklin,0.3136762861,0.3136762861,29.6,31.7,39516,0.6273525721
31063,NE,Frontier,0,0,29.6,31.9,40359,1.8241517694
31065,NE,Furnas,0,0.6113715101,29.6,32.2,39234,0.8151620135
31067,NE,Gage,0.1375768137,0.6878840686,29.6,34,45169,0.1834357516
31069,NE,Garden,0,0,29.6,26.3,32677,0.5120327701
31071,NE,Garfield,0,0.4982561036,29.6,27.6,34998,0.9965122073
31073,NE,Gosper,0,0.4928536225,29.6,29.5,49286,0.4928536225
31075,NE,Grant,0,0,29.6,28.4,40151,1.5898251192
31077,NE,Greeley,0,0,29.6,33.2,34968,0.8136696501
31079,NE,Hall,0.1325710498,0.6959980114,29.6,31.2,46807,0.1657138122
31081,NE,Hamilton,0.1109754744,0.4439018977,29.6,29.9,55535,0.2219509488
31083,NE,Harlan,0,0.5865102639,29.6,29.3,45732,0.293255132
31085,NE,Hayes,0,0,29.6,27.7,40125,1.0493179433
31087,NE,Hitchcock,0,0,29.6,33.8,36329,0.6927606512
31089,NE,Holt,0,0.4809542132,29.6,30.3,44835,0.7695267411
31091,NE,Hooker,0,1.3755158184,29.6,31.6,34687,1.3755158184
31093,NE,Howard,0,0.1578282828,29.6,31.5,45091,0.4734848485
31095,NE,Jefferson,0,0.5318441697,29.6,32.2,41131,0.1329610424
31097,NE,Johnson,0,0.1945525292,29.6,30,42038,0.1945525292
31099,NE,Kearney,0,0.3084040093,29.6,29.4,53293,0.4626060139
31101,NE,Keith,0,1.0948905109,29.6,28.4,41493,0.3649635036
31103,NE,Keya Paha,0,0,29.6,27.1,31764,1.2437810945
31105,NE,Kimball,0,0.7930214116,29.6,31.4,40455,0.2643404705
31107,NE,Knox,0,0.2332905634,29.6,27.9,36806,0.6998716902
31109,NE,Lancaster,0.1397376341,0.903182269,29.6,26.7,50197,0.1704117489
31111,NE,Lincoln,0.1385079919,0.7479431563,29.6,32.4,46616,0.2493143854
31113,NE,Logan,0,0,29.6,28.8,42257,0
31115,NE,Loup,0,0,29.6,30,34805,0
31117,NE,McPherson,0,0,29.6,28.2,33950,0
31119,NE,Madison,0.1427307242,0.913476635,29.6,29.4,43491,0.2569153036
31121,NE,Merrick,0.1285347044,0.5141388175,29.6,33.1,43244,0.5141388175
31123,NE,Morrill,0,1.2272448353,29.6,29.3,40465,0.6136224177
31125,NE,Nance,0,0.5383580081,29.6,30.5,41950,0.5383580081
31127,NE,Nemaha,0.1397819402,0.6989097009,29.6,34.5,45292,0.5591277607
31129,NE,Nuckolls,0.4506534475,0.2253267237,29.6,29.5,36985,0.4506534475
31131,NE,Otoe,0.0635041595,0.5080332762,29.6,34.5,48980,0.2540166381
31133,NE,Pawnee,0,0.3616636528,29.6,33,34294,0.3616636528
31135,NE,Perkins,0.682360969,0,29.6,29.8,45820,0.3411804845
31137,NE,Phelps,0.217037439,0.9766684753,29.6,33.3,49532,0.3255561584
31139,NE,Pierce,0,0.4186435948,29.6,34.6,45521,0.6977393246
31141,NE,Platte,0.1835929133,0.6425751966,29.6,29.9,52031,0.1529940944
31143,NE,Polk,0,0.3759398496,29.6,33,48665,0.5639097744
31145,NE,Red Willow,0.1822323462,0.9111617312,29.6,30.2,40830,0.0911161731
31147,NE,Richardson,0,0.6031363088,29.6,32.6,37980,0.1206272618
31149,NE,Rock,0,0,29.6,30.3,34679,0.726744186
31151,NE,Saline,0.068695473,0.3434773648,29.6,31.9,43489,0.3434773648
31153,NE,Sarpy,0.0964709713,0.675296799,29.6,27.8,69501,0.0723532285
31155,NE,Saunders,0,0.3841905585,29.6,30.5,55070,0.2401190991
31157,NE,Scotts Bluff,0.1623200952,1.055080619,29.6,32.4,40088,0.1623200952
31159,NE,Seward,0.1180986123,0.6495423679,29.6,29,55507,0.2361972247
31161,NE,Sheridan,0,0.9400263207,29.6,29.7,36228,1.316036849
31163,NE,Sherman,0,0,29.6,33.6,37852,0.6435006435
31165,NE,Sioux,0,0,29.6,27.7,40362,0.7604562738
31167,NE,Stanton,0.1642305797,0.1642305797,29.6,31.1,50352,0.1642305797
31169,NE,Thayer,0,0,29.6,27.8,41488,0.7791195949
31171,NE,Thomas,0,0,29.6,32.2,35901,1.4792899408
31173,NE,Thurston,0,0.4273504274,29.6,39.9,36343,0.2849002849
31175,NE,Valley,0.2364625207,0.7093875621,29.6,29.8,38036,0.7093875621
31177,NE,Washington,0.0987556785,0.5925340707,29.6,30.7,65554,0.0987556785
31179,NE,Wayne,0,0.9420138162,29.6,29.1,43061,0.2093364036
31181,NE,Webster,0,0.2684563758,29.6,32.3,37647,0.5369127517
31183,NE,Wheeler,0,0,29.6,27,34357,0
31185,NE,York,0,0.8729812309,29.6,32.6,46247,0.2909937436
32001,NV,Churchill,0.2461538462,0.5743589744,26.2,31.6,48235,0.0820512821
32003,NV,Clark,0.0544793251,0.8221879797,26.2,25.1,51427,0.1104580812
32005,NV,Douglas,0.1489488467,0.6809090135,26.2,22.5,57176,0.0851136267
32007,NV,Elko,0.0781005936,0.7029053421,26.2,32.7,66210,0.1952514839
32009,NV,Esmeralda,0,0,26.2,29.1,40929,1.2903225806
32011,NV,Eureka,0,0.9995002499,26.2,25.7,58391,0.4997501249
32013,NV,Humboldt,0.1173158142,0.6452369779,26.2,27.1,59960,0.2346316283
32015,NV,Lander,0,0.1683218313,26.2,27.1,70176,0.3366436627
32017,NV,Lincoln,0,0.185013876,26.2,26.8,42637,0.9250693802
32019,NV,Lyon,0.1168975393,0.4091413876,26.2,30.9,47108,0.0779316929
32021,NV,Mineral,0,0.2149151085,26.2,29.5,39940,0.2149151085
32023,NV,Nye,0.11637921,0.4887926821,26.2,30.1,41054,0.186206736
32027,NV,Pershing,0,0.5926803971,26.2,29.3,44684,0.1481700993
32029,NV,Storey,0,0,26.2,23.7,57763,0
32031,NV,Washoe,0.1139778743,0.7559756971,26.2,22.5,50839,0.1325865069
32033,NV,White Pine,0,0.2987452699,26.2,26.1,49376,0.2987452699
32510,NV,Carson City,0.1276487107,0.9664830957,26.2,23,49386,0.164119771
33001,NH,Belknap,0.1326106055,0.8288162846,26.7,26.9,53851,0.215492234
33003,NH,Carroll,0.1681838249,1.0721718839,26.7,24.1,48236,0.357390628
33005,NH,Cheshire,0.1040975394,0.6245852364,26.7,25.9,49126,0.2212072712
33007,NH,Coos,0.1246261216,0.7477567298,26.7,31.5,37708,0.3427218345
33009,NH,Grafton,0.1906235633,0.8409863087,26.7,25.5,50834,0.3363945235
33011,NH,Hillsborough,0.1464303265,0.7296697624,26.7,26.9,67650,0.1786946357
33013,NH,Merrimack,0.1430897854,0.7631455223,26.7,26.4,60932,0.1499035847
33015,NH,Rockingham,0.214894903,0.9871734605,26.7,26.3,73402,0.1645289101
33017,NH,Strafford,0.0805678422,0.7331673636,26.7,30.1,52527,0.1611356843
33019,NH,Sullivan,0.0232158611,0.3714537772,26.7,26.8,50549,0.1857268886
34001,NJ,Atlantic,0.1416008888,0.8169282047,26.3,27,51457,0.3267712819
34003,NJ,Bergen,0.195888944,0.8183804773,26.3,21.4,77059,0.2960099599
34005,NJ,Burlington,0.1329386532,0.7245156602,26.3,27.1,73788,0.1661733166
34007,NJ,Camden,0.1226781218,0.7224378285,26.3,27.5,56939,0.3096162122
34009,NJ,Cape May,0.1765243396,1.827546104,26.3,24.8,51585,0.4153513873
34011,NJ,Cumberland,0.0760528567,0.6654624964,26.3,33.4,49964,0.2344963083
34013,NJ,Essex,0.1180586587,0.6601129301,26.3,25.9,52288,0.4785818743
34015,NJ,Gloucester,0.1519410469,0.576685337,26.3,28.2,70012,0.1381282244
34017,NJ,Hudson,0.0827837413,0.7343224457,26.3,23.9,53547,0.4108526419
34019,NJ,Hunterdon,0.1652892562,0.7556080283,26.3,20,97532,0.204643841
34021,NJ,Mercer,0.1248971635,0.757528448,26.3,25.1,70228,0.3312489988
34023,NJ,Middlesex,0.097200504,0.7751740193,26.3,23.4,75890,0.2758064301
34025,NJ,Monmouth,0.1700074994,0.8325600905,26.3,22.4,80462,0.2669276626
34027,NJ,Morris,0.2389563031,0.7931742835,26.3,20.8,91403,0.1987955799
34029,NJ,Ocean,0.0878598377,0.7011559598,26.3,26.4,56924,0.1705514497
34031,NJ,Passaic,0.0954492578,0.6880300665,26.3,24.7,53363,0.4951430247
34033,NJ,Salem,0.1672393347,0.5321251558,26.3,32.8,55274,0.2432572141
34035,NJ,Somerset,0.2136054463,0.8178037088,26.3,21.1,93777,0.2288629782
34037,NJ,Sussex,0.1288642314,0.5764978771,26.3,25.8,81330,0.2170344949
34039,NJ,Union,0.1378737297,0.6691471683,26.3,23.2,65937,0.310675471
34041,NJ,Warren,0.1021801529,0.7617065943,26.3,25.6,69658,0.2786731443
35001,NM,Bernalillo,0.0801829359,0.8270721349,26.4,19.3,47405,0.121759273
35003,NM,Catron,0,0,26.4,24.8,28427,0.5467468562
35005,NM,Chaves,0.060805059,0.6232518546,26.4,30.6,34681,0.0912075885
35006,NM,Cibola,0.0365844735,0.5121826297,26.4,31.2,33782,0.1097534206
35007,NM,Colfax,0,1.1343870529,26.4,24.8,36468,0.2268774106
35009,NM,Curry,0.0800993232,0.6808442469,26.4,29.2,36085,0.0800993232
35011,NM,De Baca,0,0.5189413596,26.4,23.2,31442,0.5189413596
35013,NM,Dona Ana,0.0559584043,0.5689104432,26.4,25.4,35584,0.1025904078
35015,NM,Eddy,0.0918796744,0.7166614602,26.4,28.7,43240,0.1102556093
35017,NM,Grant,0.0340274942,0.7145773785,26.4,23.7,36756,0.1701374711
35019,NM,Guadalupe,0,0.2172496198,26.4,25.9,28402,0
35021,NM,Harding,0,0,26.4,25.3,30941,1.414427157
35023,NM,Hidalgo,0,0.4171881519,26.4,26.4,30280,0.4171881519
35025,NM,Lea,0.0452229491,0.6783442371,26.4,32.8,43171,0.120594531
35027,NM,Lincoln,0.0984785071,0.8863065636,26.4,22.9,38623,0.1969570141
35028,NM,Los Alamos,0.4405528939,0.6057602291,26.4,18.5,105987,0.1652073352
35029,NM,Luna,0.1198035222,0.5590831037,26.4,26.1,27257,0.1597380296
35031,NM,McKinley,0.0273912567,0.6573901611,26.4,35.8,29473,0.1643475403
35033,NM,Mora,0,0.2125398512,26.4,23.4,29321,0.2125398512
35035,NM,Otero,0.0908526521,0.5299738042,26.4,24.5,36628,0.1514210869
35037,NM,Quay,0,0.6842285323,26.4,25.3,27856,0.2280761774
35039,NM,Rio Arriba,0.0248028176,0.5208591696,26.4,24,36570,0.0992112704
35041,NM,Roosevelt,0.0489739948,0.4407659533,26.4,26.7,33068,0.0489739948
35043,NM,Sandoval,0.0663775555,0.427766469,26.4,25,52778,0.1106292592
35045,NM,San Juan,0.054462417,0.6846703857,26.4,30.3,44155,0.0778034529
35047,NM,San Miguel,0,0.5191928282,26.4,22.4,31762,0.1384514209
35049,NM,Santa Fe,0.0956447481,0.7446626815,26.4,13.8,48507,0.1776259607
35051,NM,Sierra,0,0.5884825557,26.4,23.3,26240,0.1681378731
35053,NM,Socorro,0,0.6248934841,26.4,26.5,31254,0.1704254957
35055,NM,Taos,0.1220293481,0.8847127734,26.4,18,32940,0.2135513591
35057,NM,Torrance,0,0.3745084576,26.4,25.9,36588,0.2496723051
35059,NM,Union,0,0.4513653803,26.4,26,33195,0.2256826901
35061,NM,Valencia,0.0391486474,0.6263783586,26.4,28.4,40552,0.0782972948
36001,NY,Albany,0.1080355535,1.0705341212,25.4,25.9,53783,0.3044638326
36003,NY,Allegany,0.062038588,0.434270116,25.4,29.8,41384,0.31019294
36005,NY,Bronx,0.032659483,0.638279896,25.4,28.4,32674,0.8384967266
36007,NY,Broome,0.1060284762,0.8128849843,25.4,29,43920,0.1969100273
36009,NY,Cattaraugus,0.075511591,0.5789221979,25.4,27.5,41266,0.2391200383
36011,NY,Cayuga,0.0502815768,0.6536604988,25.4,24.8,48453,0.1634151247
36013,NY,Chautauqua,0.0673960416,0.7338680086,25.4,27.5,39981,0.2096765739
36015,NY,Chemung,0.1237192248,0.6748321355,25.4,29.2,46130,0.1462136294
36017,NY,Chenango,0.0600805079,0.500670899,25.4,28.8,41418,0.2603488675
36019,NY,Clinton,0.0489871898,0.5266122909,25.4,29.6,44193,0.2571827467
36021,NY,Columbia,0.112001792,0.5920094722,25.4,23.9,50620,0.2880046081
36023,NY,Cortland,0.1010631847,0.8287181146,25.4,27,41903,0.1819137325
36025,NY,Delaware,0.0211523818,0.5499619257,25.4,25.8,40252,0.3172857264
36027,NY,Dutchess,0.1042640639,0.7634820161,25.4,26.2,68831,0.299338764
36029,NY,Erie,0.119684121,0.8171161349,25.4,28.9,46773,0.3035624523
36031,NY,Essex,0.077000077,0.539000539,25.4,27.2,42053,0.616000616
36033,NY,Franklin,0.0386137658,0.405444541,25.4,28.9,41062,0.2896032436
36035,NY,Fulton,0.127446518,0.7646791079,25.4,28.3,39939,0.2002730997
36037,NY,Genesee,0.100038348,0.6002300882,25.4,28.7,47387,0.1500575221
36039,NY,Greene,0.1438169005,0.7807203172,25.4,30.3,45070,0.2876338011
36041,NY,Hamilton,0,0.8371703642,25.4,26.1,45474,0.8371703642
36043,NY,Herkimer,0.0775097662,0.6975878961,25.4,31.7,42876,0.186023439
36045,NY,Jefferson,0.0498910712,0.8481482097,25.4,29,43448,0.2411401773
36047,NY,Kings,0.0518390184,0.7440653094,25.4,23.2,42047,0.9116651433
36049,NY,Lewis,0.0734645901,0.4775198354,25.4,25.9,41093,0.1101968851
36051,NY,Livingston,0.1388674587,0.6943372936,25.4,28.8,50094,0.2160160469
36053,NY,Madison,0.0690779476,0.5249924014,25.4,27.3,50270,0.1934182532
36055,NY,Monroe,0.1203509434,0.7501875469,25.4,30.2,49564,0.2607603773
36057,NY,Montgomery,0.0600708836,0.8209687431,25.4,26.9,40035,0.2202599067
36059,NY,Nassau,0.1578674699,0.9271934499,25.4,21.6,90294,0.4165329487
36061,NY,New York,0.2606402362,1.5817527129,25.4,15.7,63188,0.8443014286
36063,NY,Niagara,0.0883211543,0.622896562,25.4,29.5,44006,0.1487514178
36065,NY,Oneida,0.0813509394,0.6422442583,25.4,27.5,46409,0.2654609601
36067,NY,Onondaga,0.1263783812,0.8825066616,25.4,28.2,50298,0.269892814
36069,NY,Ontario,0.1290096665,0.7740579991,25.4,28,53137,0.1474396189
36071,NY,Orange,0.0881146666,0.7396291708,25.4,23.8,65512,0.2830349895
36073,NY,Orleans,0.0933794005,0.4202073023,25.4,31.9,44783,0.2334485013
36075,NY,Oswego,0.0903861956,0.7148726376,25.4,33.9,44371,0.1972062449
36077,NY,Otsego,0.0648203666,0.5995883907,25.4,27.4,42837,0.3078967412
